sensor_image,wf_x_mm,wf_y_mm,depth_mm,roll_deg,pitch_deg,yaw_deg,d_bottom_mm,d_top_mm,d_left_mm,d_right_mm,d_nearest_mm,signed_d_nearest_mm,nearest_ridge,d_second_nearest_mm,is_corner,side,ridge_orient_deg
image_00173.png,-43.49130173965207,-73.57302547832322,2.256000403797567,-5.552499641457675,6.404877839221529,4.249939840425626,16.508698260347927,103.49130173965207,13.573025478323217,133.57302547832322,13.573025478323217,-13.573025478323217,3,16.508698260347927,1,0,90.0
image_00174.png,-43.39532093581283,-49.33327729413956,1.289273224099968,7.98254828214456,-6.9086090172332355,9.515917078308313,16.604679064187167,103.39532093581283,10.666722705860437,109.33327729413956,10.666722705860437,10.666722705860437,3,16.604679064187167,1,0,90.0
image_00175.png,-43.29934013197361,-69.91881722250616,0.7987944906223454,-7.194686090995409,2.876091133104878,14.582955562142935,16.700659868026392,103.29934013197361,9.918817222506163,129.91881722250616,9.918817222506163,-9.918817222506163,3,16.700659868026392,1,0,90.0
image_00176.png,-43.20335932813437,-47.64483453660836,3.3618137614197874,-14.23674427610364,12.237178609148614,-1.6855502065971335,16.79664067186563,103.20335932813437,12.355165463391643,107.64483453660836,12.355165463391643,12.355165463391643,3,16.79664067186563,1,0,90.0
image_00177.png,-43.10737852429514,-50.129677088811015,4.887177535654571,-2.503539221941944,-3.9535129644021634,-4.042615732993378,16.892621475704857,103.10737852429514,9.870322911188985,110.12967708881101,9.870322911188985,9.870322911188985,3,16.892621475704857,1,0,90.0
image_00178.png,-43.0113977204559,-69.11574409447361,0.13216155432383303,9.23616539665072,0.838630206677907,-0.13635549649719134,16.988602279544097,103.0113977204559,9.115744094473612,129.1157440944736,9.115744094473612,-9.115744094473612,3,16.988602279544097,1,0,90.0
image_00179.png,-42.91541691661668,-70.67284484727193,1.8488177682946727,-3.467905968953848,-5.126600678464333,-4.827079825196784,17.084583083383322,102.91541691661668,10.672844847271932,130.67284484727193,10.672844847271932,-10.672844847271932,3,17.084583083383322,1,0,90.0
image_00180.png,-42.81943611277744,-62.14633847984021,3.3519740342474806,5.9478862754985675,0.05749075187752126,8.324025381030555,17.18056388722256,102.81943611277744,2.1463384798402103,122.14633847984021,2.1463384798402103,-2.1463384798402103,3,17.18056388722256,1,0,90.0
image_00181.png,-42.72345530893821,-56.02397959781966,1.1968432886033922,7.737803065879005,-6.158101656494944,12.231218593527448,17.276544691061787,102.72345530893821,3.976020402180339,116.02397959781966,3.976020402180339,3.976020402180339,3,17.276544691061787,1,0,90.0
image_00182.png,-42.62747450509898,-55.08114335824534,-0.5379265380798683,-9.808092808940334,1.8886912590610205,-6.794539733658158,17.37252549490102,102.62747450509897,4.918856641754658,115.08114335824534,4.918856641754658,4.918856641754658,3,17.37252549490102,1,0,90.0
image_00183.png,-42.53149370125975,-47.8609865481928,3.665775686236336,1.4165529697933392,2.3591411288980737,9.41970164296771,17.46850629874025,102.53149370125975,12.139013451807202,107.8609865481928,12.139013451807202,12.139013451807202,3,17.46850629874025,1,0,90.0
image_00184.png,-42.435512897420516,-66.42405060645376,4.9921217363112484,-6.809086279002118,-2.814848967263374,-14.371578067932242,17.564487102579484,102.43551289742052,6.424050606453761,126.42405060645376,6.424050606453761,-6.424050606453761,3,17.564487102579484,1,0,90.0
image_00185.png,-42.33953209358128,-61.54253815572438,-1.68292545396407,8.80538686889179,0.14015834208017258,-7.87725297694413,17.660467906418717,102.33953209358128,1.5425381557243796,121.54253815572437,1.5425381557243796,-1.5425381557243796,3,17.660467906418717,1,0,90.0
image_00186.png,-42.24355128974205,-72.98457163407335,-0.06640370510623761,-1.8653087228695377,-6.260203891464586,-3.995428859592716,17.75644871025795,102.24355128974204,12.984571634073347,132.98457163407335,12.984571634073347,-12.984571634073347,3,17.75644871025795,1,0,90.0
image_00187.png,-42.14757048590282,-63.44966190651675,4.857731983189386,-0.709073758637187,-2.3667834948585504,-3.5469617868073593,17.85242951409718,102.14757048590282,3.449661906516752,123.44966190651675,3.449661906516752,-3.449661906516752,3,17.85242951409718,1,0,90.0
image_00188.png,-42.051589682063586,-67.68894969065718,1.8497029826648212,0.934079230736884,0.7510714616031035,7.27835009891303,17.948410317936414,102.0515896820636,7.688949690657182,127.68894969065718,7.688949690657182,-7.688949690657182,3,17.948410317936414,1,0,90.0
image_00189.png,-41.95560887822435,-59.84454162595884,3.6999165063153043,-6.036307237125361,4.660989945407086,0.5152236895111509,18.044391121775647,101.95560887822435,0.15545837404116014,119.84454162595884,0.15545837404116014,0.15545837404116014,3,18.044391121775647,1,0,90.0
image_00190.png,-41.85962807438512,-64.34814370268008,-1.993114200584772,0.8744599591719029,-7.885372690114335,-8.127505208975581,18.14037192561488,101.85962807438511,4.348143702680076,124.34814370268008,4.348143702680076,-4.348143702680076,3,18.14037192561488,1,0,90.0
image_00191.png,-41.76364727054589,-69.47854610155134,0.3393510076067159,-2.482609529208057,-4.123910816714177,-2.7813634030030263,18.23635272945411,101.76364727054589,9.478546101551345,129.47854610155133,9.478546101551345,-9.478546101551345,3,18.23635272945411,1,0,90.0
image_00192.png,-41.667666466706656,-70.926041301195,0.4319561757114765,-2.0571516125520577,3.6331598194582524,-3.6407475154792888,18.332333533293344,101.66766646670666,10.926041301195,130.926041301195,10.926041301195,-10.926041301195,3,18.332333533293344,1,0,90.0
image_00193.png,-41.571685662867424,-68.54469724588171,3.141778993580128,-2.4194495218978034,-8.212510829720424,5.287852793821335,18.428314337132576,101.57168566286742,8.544697245881707,128.5446972458817,8.544697245881707,-8.544697245881707,3,18.428314337132576,1,0,90.0
image_00194.png,-41.4757048590282,-70.80733910818842,1.6935997177739512,-3.158793605235898,-1.2745144808066222,-4.417989985752444,18.5242951409718,101.4757048590282,10.807339108188415,130.80733910818842,10.807339108188415,-10.807339108188415,3,18.5242951409718,0,0,90.0
image_00195.png,-41.37972405518896,-55.83581312636155,-0.025856748515759476,7.660799042911147,-6.99064482139928,8.794981333827366,18.62027594481104,101.37972405518896,4.1641868736384495,115.83581312636156,4.1641868736384495,4.1641868736384495,3,18.62027594481104,0,0,90.0
image_00196.png,-41.28374325134973,-48.27954783353936,-1.1594302981005928,-0.6883527295143996,-0.8194821387863599,-12.031815312029554,18.716256748650267,101.28374325134973,11.720452166460639,108.27954783353937,11.720452166460639,11.720452166460639,3,18.716256748650267,0,0,90.0
image_00197.png,-41.187762447510494,-46.55111367450196,3.468438949606174,1.0717347359027178,3.4220047850044377,-9.073932340628714,18.812237552489506,101.1877624475105,13.448886325498037,106.55111367450196,13.448886325498037,13.448886325498037,3,18.812237552489506,0,0,90.0
image_00198.png,-41.09178164367127,-53.97779163977077,-0.8266508780802573,6.107714333929818,8.349139187780121,-18.14435266108047,18.90821835632873,101.09178164367127,6.022208360229229,113.97779163977077,6.022208360229229,6.022208360229229,3,18.90821835632873,0,0,90.0
image_00199.png,-40.99580083983203,-61.332711095250446,2.2042804073588016,1.4292764107377165,3.265664798205245,-5.032177866707128,19.00419916016797,100.99580083983203,1.3327110952504455,121.33271109525045,1.3327110952504455,-1.3327110952504455,3,19.00419916016797,0,0,90.0
image_00200.png,-40.8998200359928,-57.189584380023774,-0.6863322827397607,-2.382727250077448,-2.0682651524315916,3.4226955718951246,19.100179964007197,100.8998200359928,2.810415619976226,117.18958438002377,2.810415619976226,2.810415619976226,3,19.100179964007197,0,0,90.0
image_00201.png,-40.803839232153564,-55.20949199100146,5.268054160708423,5.0558308775554615,-1.7180437285389913,-2.04234939297973,19.196160767846436,100.80383923215356,4.790508008998543,115.20949199100146,4.790508008998543,4.790508008998543,3,19.196160767846436,0,0,90.0
image_00202.png,-40.70785842831434,-47.199477549418695,3.0710245579331064,-3.78111532941058,5.053941397471063,2.065478533012469,19.29214157168566,100.70785842831434,12.800522450581305,107.1994775494187,12.800522450581305,12.800522450581305,3,19.29214157168566,0,0,90.0
image_00203.png,-40.6118776244751,-73.89648005439498,1.8903171522821105,-8.2662143438192,-7.442994510498268,-4.105436993426808,19.3881223755249,100.6118776244751,13.896480054394985,133.896480054395,13.896480054394985,-13.896480054394985,3,19.3881223755249,0,0,90.0
image_00204.png,-40.515896820635874,-70.27258960038645,3.5335401936925477,-0.5549240799549505,-3.960341569631934,12.077277875987265,19.484103179364126,100.51589682063587,10.272589600386453,130.27258960038645,10.272589600386453,-10.272589600386453,3,19.484103179364126,0,0,90.0
image_00205.png,-40.41991601679664,-68.08238719019772,1.708245437395298,4.594094378741687,2.7247924180482452,-14.191712717172711,19.58008398320336,100.41991601679663,8.082387190197721,128.08238719019772,8.082387190197721,-8.082387190197721,3,19.58008398320336,0,0,90.0
image_00206.png,-40.32393521295741,-60.02000917768196,0.6143915998357388,1.1786984888885321,8.477338156221526,6.902393955065683,19.67606478704259,100.32393521295741,0.020009177681963308,120.02000917768197,0.020009177681963308,-0.020009177681963308,3,19.67606478704259,0,0,90.0
image_00207.png,-40.227954409118176,-61.708675422211,1.275735696991716,-1.8023998376464354,-3.7593937598274767,-3.7085089517490806,19.772045590881824,100.22795440911818,1.7086754222110017,121.708675422211,1.7086754222110017,-1.7086754222110017,3,19.772045590881824,0,0,90.0
image_00208.png,-40.131973605278944,-62.10360394306281,0.8400199490647937,0.38015111053931233,2.2849625007241543,6.596239824429747,19.868026394721056,100.13197360527894,2.103603943062808,122.10360394306281,2.103603943062808,-2.103603943062808,3,19.868026394721056,0,0,90.0
image_00209.png,-40.03599280143971,-49.945872072157,4.460101444652633,-0.4089524279954871,-12.25961445824261,6.633947987383641,19.96400719856029,100.0359928014397,10.054127927842998,109.945872072157,10.054127927842998,10.054127927842998,3,19.96400719856029,0,0,90.0
image_00210.png,-39.94001199760048,-47.81260790155001,1.8670829410910117,-1.804000322106494,0.09521991268367129,4.249456195303586,20.05998800239952,99.94001199760048,12.18739209844999,107.81260790155001,12.18739209844999,12.18739209844999,3,20.05998800239952,0,0,90.0
image_00211.png,-39.844031193761246,-62.79341746361061,-0.5786202436508396,-1.6017725116910417,-9.396280231600846,-1.7534562824372841,20.155968806238754,99.84403119376125,2.7934174636106093,122.79341746361061,2.7934174636106093,-2.7934174636106093,3,20.155968806238754,0,0,90.0
image_00212.png,-39.748050389922014,-59.66906494305113,1.7565678603269927,-3.9768510363945238,-6.698257090826292,10.760131677901649,20.251949610077986,99.74805038992201,0.33093505694886716,119.66906494305113,0.33093505694886716,0.33093505694886716,3,20.251949610077986,0,0,90.0
image_00213.png,-39.65206958608278,-67.31802576062745,3.251504498327292,1.10509328594383,4.402216285372032,-8.629111621543883,20.34793041391722,99.65206958608277,7.3180257606274495,127.31802576062745,7.3180257606274495,-7.3180257606274495,3,20.34793041391722,0,0,90.0
image_00214.png,-39.55608878224355,-72.05544570905104,0.8639864014441399,-9.140760460859903,3.356656984377585,7.491514728363389,20.44391121775645,99.55608878224355,12.055445709051043,132.05544570905104,12.055445709051043,-12.055445709051043,3,20.44391121775645,0,0,90.0
image_00215.png,-39.46010797840432,-46.43474448447951,-0.931484895656695,1.3719894773793953,3.7132013390257264,4.17463305352021,20.539892021595684,99.46010797840432,13.56525551552049,106.43474448447951,13.56525551552049,13.56525551552049,3,20.539892021595684,0,0,90.0
image_00216.png,-39.364127174565084,-72.265344421365,5.073608154271305,0.41114143655849344,5.211098785324587,-4.803503219385525,20.635872825434916,99.36412717456508,12.265344421365,132.265344421365,12.265344421365,-12.265344421365,3,20.635872825434916,0,0,90.0
image_00217.png,-39.26814637072586,-46.554203454140236,1.4831431071902483,1.2714929212179902,1.7361839566516686,11.175225303171546,20.73185362927414,99.26814637072586,13.445796545859764,106.55420345414024,13.445796545859764,13.445796545859764,3,20.73185362927414,0,0,90.0
image_00218.png,-39.17216556688662,-52.436353184914225,3.0659871584569363,-13.425284973480384,-4.994054573629722,6.616613690839986,20.82783443311338,99.17216556688662,7.563646815085775,112.43635318491422,7.563646815085775,7.563646815085775,3,20.82783443311338,0,0,90.0
image_00219.png,-39.076184763047394,-65.56929797262809,1.2316535303691434,1.8671973365844965,-4.674205746288759,-0.17799823855767216,20.923815236952606,99.0761847630474,5.5692979726280925,125.56929797262809,5.5692979726280925,-5.5692979726280925,3,20.923815236952606,0,0,90.0
image_00220.png,-38.980203959208154,-62.49473849445444,-1.1623931383471315,-6.686238546116288,9.078651779541163,0.60446375434669,21.019796040791846,98.98020395920815,2.494738494454438,122.49473849445444,2.494738494454438,-2.494738494454438,3,21.019796040791846,0,0,90.0
image_00221.png,-38.88422315536893,-51.514654395852254,-0.6920099084567783,0.7052423995074,6.068375182346024,-8.21530368740939,21.11577684463107,98.88422315536893,8.485345604147746,111.51465439585226,8.485345604147746,8.485345604147746,3,21.11577684463107,0,0,90.0
image_00222.png,-38.78824235152969,-54.10239284822865,2.015017441882569,2.5892320844312633,0.23794220400791669,8.208903970251816,21.21175764847031,98.78824235152969,5.8976071517713535,114.10239284822865,5.8976071517713535,5.8976071517713535,3,21.21175764847031,0,0,90.0
image_00223.png,-38.692261547690464,-49.74846756140441,4.751529173654303,2.973458811650424,-6.962366467307257,-1.1867315500243596,21.307738452309536,98.69226154769046,10.25153243859559,109.74846756140441,10.25153243859559,10.25153243859559,3,21.307738452309536,0,0,90.0
image_00224.png,-38.596280743851224,-59.24497387028129,1.0416166880270117,-1.0221620367873592,4.805163986365564,9.198763635051307,21.403719256148776,98.59628074385122,0.7550261297187078,119.24497387028129,0.7550261297187078,0.7550261297187078,3,21.403719256148776,0,0,90.0
image_00225.png,-38.500299940012,-49.93802501343657,0.822240613520755,0.3201851322587056,-5.954039726691174,1.8263432404719318,21.499700059988,98.500299940012,10.061974986563428,109.93802501343657,10.061974986563428,10.061974986563428,3,21.499700059988,0,0,90.0
image_00226.png,-38.40431913617276,-68.94670569771544,2.072098601879243,4.936312508218002,-1.3036903492570158,2.9809168871677687,21.59568086382724,98.40431913617276,8.946705697715444,128.94670569771546,8.946705697715444,-8.946705697715444,3,21.59568086382724,0,0,90.0
image_00227.png,-38.308338332333534,-60.58888169315772,-1.308672206673867,4.323822063689668,5.297030793927046,-1.5055711668176013,21.691661667666466,98.30833833233353,0.5888816931577168,120.58888169315772,0.5888816931577168,-0.5888816931577168,3,21.691661667666466,0,0,90.0
image_00228.png,-38.2123575284943,-63.98173877642293,4.779722773614385,5.039891292002645,0.2504460083126173,3.379963452828965,21.7876424715057,98.2123575284943,3.9817387764229295,123.98173877642293,3.9817387764229295,-3.9817387764229295,3,21.7876424715057,0,0,90.0
image_00229.png,-38.11637672465507,-51.70400199180024,4.34398444335445,1.5976353130086698,-8.055566657163428,11.358675094110273,21.88362327534493,98.11637672465507,8.29599800819976,111.70400199180024,8.29599800819976,8.29599800819976,3,21.88362327534493,0,0,90.0
image_00230.png,-38.02039592081584,-55.548777781199135,-0.8176804295732376,0.6853339781485762,-1.519758722580511,6.097707177041177,21.979604079184163,98.02039592081584,4.451222218800865,115.54877778119914,4.451222218800865,4.451222218800865,3,21.979604079184163,0,0,90.0
image_00231.png,-37.924415116976604,-48.070069885029724,3.973075361293408,-3.068758877658208,-7.909658165462057,6.15746879861442,22.075584883023396,97.9244151169766,11.929930114970276,108.07006988502972,11.929930114970276,11.929930114970276,3,22.075584883023396,0,0,90.0
image_00232.png,-37.82843431313737,-55.35395276793092,-1.7362676516620303,1.5240067883384656,-4.344100220940707,-5.114169815485319,22.17156568686263,97.82843431313736,4.64604723206908,115.35395276793092,4.64604723206908,4.64604723206908,3,22.17156568686263,0,0,90.0
image_00233.png,-37.73245350929814,-70.55931839525854,3.9869399523704496,4.509903023856281,5.043952740956899,13.87647310861897,22.26754649070186,97.73245350929814,10.559318395258543,130.55931839525854,10.559318395258543,-10.559318395258543,3,22.26754649070186,0,0,90.0
image_00234.png,-37.63647270545891,-71.3041475671799,-1.6935562270257076,-1.3809949718512753,-7.621177477381873,-5.138927796774614,22.363527294541093,97.63647270545891,11.304147567179896,131.30414756717988,11.304147567179896,-11.304147567179896,3,22.363527294541093,0,0,90.0
image_00235.png,-37.540491901619674,-63.980236310785024,0.17525491242227087,4.805486831791613,-0.1952505092486636,8.29039219495123,22.459508098380326,97.54049190161967,3.980236310785024,123.98023631078502,3.980236310785024,-3.980236310785024,3,22.459508098380326,0,0,90.0
image_00236.png,-37.44451109778044,-56.82171278408808,1.654376295067642,2.7163749069289116,2.6281226697188584,-6.895374041335857,22.555488902219558,97.44451109778043,3.178287215911922,116.82171278408808,3.178287215911922,3.178287215911922,3,22.555488902219558,0,0,90.0
image_00237.png,-37.34853029394121,-61.35704446389902,1.2755802162763903,6.301527914770952,0.42358429730834724,-0.640914149799771,22.65146970605879,97.34853029394121,1.3570444638990224,121.35704446389903,1.3570444638990224,-1.3570444638990224,3,22.65146970605879,0,0,90.0
image_00238.png,-37.25254949010198,-63.3003166300666,5.283163519131152,0.5552070626038115,1.5046733706270523,-1.8745363873875545,22.747450509898023,97.25254949010198,3.3003166300665967,123.30031663006659,3.3003166300665967,-3.3003166300665967,3,22.747450509898023,0,0,90.0
image_00239.png,-37.156568686262744,-66.10099919861943,1.3843603543776082,4.852539119378211,6.782669613013569,-12.049234567803415,22.843431313737256,97.15656868626274,6.100999198619434,126.10099919861943,6.100999198619434,-6.100999198619434,3,22.843431313737256,0,0,90.0
image_00240.png,-37.06058788242352,-61.507360619808395,-1.351995549064473,-6.8568523167389115,-0.6690271593339621,8.976693427008211,22.93941211757648,97.06058788242352,1.507360619808395,121.5073606198084,1.507360619808395,-1.507360619808395,3,22.93941211757648,0,0,90.0
image_00241.png,-36.96460707858428,-62.80023919619195,0.16321347384800422,-3.773452019854348,-8.83115692188602,3.5528138849678412,23.03539292141572,96.96460707858428,2.800239196191953,122.80023919619195,2.800239196191953,-2.800239196191953,3,23.03539292141572,0,0,90.0
image_00242.png,-36.868626274745054,-55.608161555794545,2.876546000990629,-4.587301429844367,-0.7845808575622892,-8.669370155789057,23.131373725254946,96.86862627474505,4.3918384442054546,115.60816155579454,4.3918384442054546,4.3918384442054546,3,23.131373725254946,0,0,90.0
image_00243.png,-36.772645470905815,-67.16856185396459,-1.967045021517536,0.9778938868999156,-6.220090912567446,-3.1954691064967617,23.227354529094185,96.77264547090581,7.16856185396459,127.16856185396459,7.16856185396459,-7.16856185396459,3,23.227354529094185,0,0,90.0
image_00244.png,-36.67666466706659,-65.48680609758472,5.267220476197008,3.7212672032827547,-1.0765889976164944,5.537265044543022,23.32333533293341,96.67666466706659,5.486806097584719,125.48680609758472,5.486806097584719,-5.486806097584719,3,23.32333533293341,0,0,90.0
image_00245.png,-36.58068386322735,-64.24525536998193,-1.1407273635351771,0.8513144289390377,1.5268790723289167,-8.918491769282788,23.41931613677265,96.58068386322735,4.245255369981933,124.24525536998193,4.245255369981933,-4.245255369981933,3,23.41931613677265,0,0,90.0
image_00246.png,-36.484703059388124,-49.6173086738861,0.5725944524889748,-1.8177459467262513,2.919363598197415,-4.050393131077429,23.515296940611876,96.48470305938812,10.3826913261139,109.6173086738861,10.3826913261139,10.3826913261139,3,23.515296940611876,0,0,90.0
image_00247.png,-36.388722255548885,-69.10390807358756,0.6699394646424466,-8.85601199588493,-4.769033678122496,2.6670248845942752,23.611277744451115,96.38872225554888,9.103908073587561,129.10390807358755,9.103908073587561,-9.103908073587561,3,23.611277744451115,0,0,90.0
image_00248.png,-36.29274145170966,-61.30647362092532,-1.0540222368714418,-4.666184274519242,-0.1117972872177033,2.597243428281839,23.70725854829034,96.29274145170966,1.306473620925317,121.30647362092532,1.306473620925317,-1.306473620925317,3,23.70725854829034,0,0,90.0
image_00249.png,-36.19676064787042,-65.73667777391046,-1.9299261140721842,-1.9402440596730852,-0.0889052611840036,-1.086908726704608,23.80323935212958,96.19676064787042,5.736677773910458,125.73667777391046,5.736677773910458,-5.736677773910458,3,23.80323935212958,0,0,90.0
image_00250.png,-36.100779844031194,-57.294217407572916,-1.8600393850651322,8.820280809480716,-2.719329486997044,-5.39806844626205,23.899220155968806,96.1007798440312,2.7057825924270844,117.29421740757292,2.7057825924270844,2.7057825924270844,3,23.899220155968806,0,0,90.0
image_00251.png,-36.004799040191955,-51.919536060023646,4.585595788291629,0.7611282001399862,4.81913051976914,12.05264990800859,23.995200959808045,96.00479904019195,8.080463939976354,111.91953606002365,8.080463939976354,8.080463939976354,3,23.995200959808045,0,0,90.0
image_00252.png,-35.90881823635273,-63.873558130971176,2.2771078385544117,-7.2754001532640995,-4.48512325957587,14.287221667605303,24.09118176364727,95.90881823635273,3.873558130971176,123.87355813097118,3.873558130971176,-3.873558130971176,3,24.09118176364727,0,0,90.0
image_00253.png,-35.8128374325135,-55.61745998464175,-0.07961511115218944,0.8025515911918001,1.08898194268268,8.470946118898606,24.187162567486503,95.8128374325135,4.382540015358252,115.61745998464175,4.382540015358252,4.382540015358252,3,24.187162567486503,0,0,90.0
image_00254.png,-35.716856628674265,-69.58980839315343,0.42056894216552143,3.418399924661462,0.7615127705206555,0.19779932233374145,24.283143371325735,95.71685662867426,9.589808393153433,129.58980839315342,9.589808393153433,-9.589808393153433,3,24.283143371325735,0,0,90.0
image_00255.png,-35.62087582483503,-63.02647994012216,3.1667309622046824,2.677646947611241,-3.160327153316333,3.7695548510667503,24.379124175164968,95.62087582483503,3.026479940122158,123.02647994012216,3.026479940122158,-3.026479940122158,3,24.379124175164968,0,0,90.0
image_00256.png,-35.5248950209958,-73.43291362657436,3.0296644242625854,2.775692505963026,0.7346872104423199,-0.34822156135442783,24.4751049790042,95.5248950209958,13.432913626574361,133.43291362657436,13.432913626574361,-13.432913626574361,3,24.4751049790042,0,0,90.0
image_00257.png,-35.42891421715657,-56.214838221240406,2.7585491601522323,0.10715085154958559,-0.6603234386510897,-19.31069990458689,24.571085782843433,95.42891421715657,3.785161778759594,116.2148382212404,3.785161778759594,3.785161778759594,3,24.571085782843433,0,0,90.0
image_00258.png,-35.332933413317335,-68.27370936422123,-0.33751477566362253,-8.024837969708269,-4.916004016127567,4.643402025625594,24.667066586682665,95.33293341331733,8.273709364221233,128.27370936422125,8.273709364221233,-8.273709364221233,3,24.667066586682665,0,0,90.0
image_00259.png,-35.2369526094781,-71.91455973405688,5.195270868468357,2.992331884122656,-2.8205173588288996,-12.665393421183824,24.763047390521898,95.2369526094781,11.91455973405688,131.91455973405687,11.91455973405688,-11.91455973405688,3,24.763047390521898,0,0,90.0
image_00260.png,-35.14097180563887,-52.18301960318502,5.0810508853345855,5.894999080763156,-2.6039057544669975,1.130004380721521,24.85902819436113,95.14097180563887,7.8169803968149765,112.18301960318502,7.8169803968149765,7.8169803968149765,3,24.85902819436113,0,0,90.0
image_00261.png,-35.04499100179964,-48.18222687285562,2.8001474405628457,4.058635729274427,7.532820086215222,1.0081470660907343,24.955008998200363,95.04499100179964,11.817773127144378,108.18222687285562,11.817773127144378,11.817773127144378,3,24.955008998200363,0,0,90.0
image_00262.png,-34.949010197960405,-63.3781537905427,-1.4794888727308255,-9.973924498524738,0.1412488044642131,12.527862833089914,25.050989802039595,94.9490101979604,3.3781537905426973,123.3781537905427,3.3781537905426973,-3.3781537905426973,3,25.050989802039595,0,0,90.0
image_00263.png,-34.85302939412118,-70.8396764718117,0.8740851402375425,-5.6117928290042745,-1.3530416968541434,-12.160836090926056,25.14697060587882,94.85302939412118,10.8396764718117,130.83967647181169,10.8396764718117,-10.8396764718117,3,25.14697060587882,0,0,90.0
image_00264.png,-34.75704859028194,-71.11445666131705,0.9363223838419068,11.591925503771105,4.890861424467619,-6.616787118805152,25.24295140971806,94.75704859028194,11.11445666131705,131.11445666131704,11.11445666131705,-11.11445666131705,3,25.24295140971806,0,0,90.0
image_00265.png,-34.661067786442715,-50.824554320303235,-0.015908674127240285,-2.733585328814808,-2.143271386301964,-2.885902100505612,25.338932213557285,94.66106778644271,9.175445679696765,110.82455432030324,9.175445679696765,9.175445679696765,3,25.338932213557285,0,0,90.0
image_00266.png,-34.565086982603475,-51.88965968219037,2.375064536947791,-9.577293580739896,6.710717543401737,10.954054282379552,25.434913017396525,94.56508698260348,8.11034031780963,111.88965968219037,8.11034031780963,8.11034031780963,3,25.434913017396525,0,0,90.0
image_00267.png,-34.46910617876425,-62.41619890125445,0.8782750234827512,3.212246097625653,-4.28074393846325,6.12231184384067,25.53089382123575,94.46910617876425,2.4161989012544467,122.41619890125445,2.4161989012544467,-2.4161989012544467,3,25.53089382123575,0,0,90.0
image_00268.png,-34.37312537492501,-48.090031117417,0.33440997563918673,1.4786306360861037,-9.909498908640172,-0.716235604438028,25.62687462507499,94.37312537492501,11.909968882583001,108.090031117417,11.909968882583001,11.909968882583001,3,25.62687462507499,0,0,90.0
image_00269.png,-34.277144571085785,-46.01477435599076,2.020003025360995,-4.09358873297741,5.903943901161361,-6.922995963776654,25.722855428914215,94.27714457108578,13.98522564400924,106.01477435599077,13.98522564400924,13.98522564400924,3,25.722855428914215,0,0,90.0
image_00270.png,-34.181163767246545,-48.448548025456724,-0.4837636185177905,-6.31801663071749,-2.796361746197209,-3.7143099122229475,25.818836232753455,94.18116376724655,11.551451974543276,108.44854802545672,11.551451974543276,11.551451974543276,3,25.818836232753455,0,0,90.0
image_00271.png,-34.08518296340732,-70.68661402382206,3.366416960154379,5.661444351713026,-10.462994946457298,-0.13802252872610934,25.91481703659268,94.08518296340732,10.68661402382206,130.68661402382207,10.68661402382206,-10.68661402382206,3,25.91481703659268,0,0,90.0
image_00272.png,-33.98920215956808,-50.777845639991014,2.3040139974284815,-7.894507367474068,-1.3181969742828628,18.395334909217137,26.01079784043192,93.98920215956808,9.222154360008986,110.77784563999101,9.222154360008986,9.222154360008986,3,26.01079784043192,0,0,90.0
image_00273.png,-33.893221355728855,-61.7943921650592,4.202298780392138,-1.2903658578648924,4.582007962241049,-6.708008994363458,26.106778644271145,93.89322135572885,1.7943921650592003,121.79439216505921,1.7943921650592003,-1.7943921650592003,3,26.106778644271145,0,0,90.0
image_00274.png,-33.797240551889615,-72.49204559485524,0.18151719633259011,2.3788140895741092,1.9485849838728018,0.41971533497980695,26.202759448110385,93.79724055188962,12.492045594855242,132.49204559485526,12.492045594855242,-12.492045594855242,3,26.202759448110385,0,0,90.0
image_00275.png,-33.70125974805039,-57.37095577256362,4.237755841210031,-0.8567618922660482,2.584793526514402,-10.328300899883361,26.29874025194961,93.70125974805039,2.629044227436381,117.37095577256362,2.629044227436381,2.629044227436381,3,26.29874025194961,0,0,90.0
image_00276.png,-33.60527894421116,-52.7249973867778,-1.4313212995381837,2.7339031694000338,3.8169043836169148,13.311211569823442,26.394721055788843,93.60527894421116,7.275002613222199,112.7249973867778,7.275002613222199,7.275002613222199,3,26.394721055788843,0,0,90.0
image_00277.png,-33.509298140371925,-47.29873213187515,3.957447645933364,-9.036032259702937,5.669823026255477,-15.065152170645048,26.490701859628075,93.50929814037193,12.701267868124852,107.29873213187514,12.701267868124852,12.701267868124852,3,26.490701859628075,0,0,90.0
image_00278.png,-33.41331733653269,-46.2804073261084,3.7983148689361066,-9.14935852302014,1.5332108565194438,0.9209584796577693,26.586682663467307,93.41331733653269,13.719592673891597,106.2804073261084,13.719592673891597,13.719592673891597,3,26.586682663467307,0,0,90.0
image_00279.png,-33.31733653269346,-55.179248448662605,-0.6485526185770536,-0.4779155448039635,5.183734538509741,3.689963156467816,26.68266346730654,93.31733653269346,4.820751551337395,115.1792484486626,4.820751551337395,4.820751551337395,3,26.68266346730654,0,0,90.0
image_00280.png,-33.22135572885423,-46.06537318865135,-1.2459397238029637,-6.6305377859243775,-8.992369317167396,-5.197164729556915,26.778644271145772,93.22135572885423,13.93462681134865,106.06537318865135,13.93462681134865,13.93462681134865,3,26.778644271145772,0,0,90.0
