sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_01518.png,1,"[0, 0, 0, 0, 0, 0]",1518,0.0,9.157034602590088,4.687233289317991,0.0,0.0,-5.447091077350188,0.0,0.0,0.0,0.0,0.0,0.0
image_01519.png,1,"[0, 0, 0, 0, 0, 0]",1519,0.0,1.3762166535282887,3.56129735204933,0.0,0.0,5.238598710695563,0.0,0.0,0.0,0.0,0.0,0.0
image_01520.png,1,"[0, 0, 0, 0, 0, 0]",1520,0.0,11.462423693931413,0.7003276789904658,0.0,0.0,10.42835570891917,0.0,0.0,0.0,0.0,0.0,0.0
image_01521.png,1,"[0, 0, 0, 0, 0, 0]",1521,0.0,-2.0129023463020204,5.22538956560336,0.0,0.0,5.866821131496889,0.0,0.0,0.0,0.0,0.0,0.0
image_01522.png,1,"[0, 0, 0, 0, 0, 0]",1522,0.0,6.3759213182557914,2.0835768684955953,0.0,0.0,-13.597212368096583,0.0,0.0,0.0,0.0,0.0,0.0
image_01523.png,1,"[0, 0, 0, 0, 0, 0]",1523,0.0,-9.509910789539845,4.261714659088928,0.0,0.0,10.868953739554486,0.0,0.0,0.0,0.0,0.0,0.0
image_01524.png,1,"[0, 0, 0, 0, 0, 0]",1524,0.0,4.609364746513023,4.992483083834765,0.0,0.0,3.128442707963671,0.0,0.0,0.0,0.0,0.0,0.0
image_01525.png,1,"[0, 0, 0, 0, 0, 0]",1525,0.0,-10.148335181118938,2.8237636802588577,0.0,0.0,5.463426121937085,0.0,0.0,0.0,0.0,0.0,0.0
image_01526.png,1,"[0, 0, 0, 0, 0, 0]",1526,0.0,8.343327832708802,0.8205756061405691,0.0,0.0,-0.5967299123637192,0.0,0.0,0.0,0.0,0.0,0.0
image_01527.png,1,"[0, 0, 0, 0, 0, 0]",1527,0.0,-11.027384557602574,-0.916815247143127,0.0,0.0,1.2816312731125563,0.0,0.0,0.0,0.0,0.0,0.0
image_01528.png,1,"[0, 0, 0, 0, 0, 0]",1528,0.0,9.030710875539754,-0.25639271962212584,0.0,0.0,16.31772181769237,0.0,0.0,0.0,0.0,0.0,0.0
image_01529.png,1,"[0, 0, 0, 0, 0, 0]",1529,0.0,-8.51807234561582,1.7411456264835237,0.0,0.0,-10.215203754326605,0.0,0.0,0.0,0.0,0.0,0.0
image_01530.png,1,"[0, 0, 0, 0, 0, 0]",1530,0.0,4.818091353374399,-1.6726173024976605,0.0,0.0,-4.578580777207043,0.0,0.0,0.0,0.0,0.0,0.0
image_01531.png,1,"[0, 0, 0, 0, 0, 0]",1531,0.0,-2.9941387900961445,-0.048919635646367476,0.0,0.0,4.852034035636084,0.0,0.0,0.0,0.0,0.0,0.0
image_01532.png,1,"[0, 0, 0, 0, 0, 0]",1532,0.0,-9.37247705215735,2.9084111325361732,0.0,0.0,-3.4071158859345005,0.0,0.0,0.0,0.0,0.0,0.0
image_01533.png,1,"[0, 0, 0, 0, 0, 0]",1533,0.0,-5.300826671432304,2.563400966354169,0.0,0.0,0.8171998868294008,0.0,0.0,0.0,0.0,0.0,0.0
image_01534.png,1,"[0, 0, 0, 0, 0, 0]",1534,0.0,-13.66447296772759,4.466937289474816,0.0,0.0,-5.23239893667637,0.0,0.0,0.0,0.0,0.0,0.0
image_01535.png,1,"[0, 0, 0, 0, 0, 0]",1535,0.0,6.660820569853925,4.397757777288108,0.0,0.0,-6.359965893190717,0.0,0.0,0.0,0.0,0.0,0.0
image_01536.png,1,"[0, 0, 0, 0, 0, 0]",1536,0.0,-0.14699929323695926,4.5433258855940135,0.0,0.0,-1.6034055535876808,0.0,0.0,0.0,0.0,0.0,0.0
image_01537.png,1,"[0, 0, 0, 0, 0, 0]",1537,0.0,8.721592942793535,-0.07913007186103704,0.0,0.0,8.786393428771557,0.0,0.0,0.0,0.0,0.0,0.0
image_01538.png,1,"[0, 0, 0, 0, 0, 0]",1538,0.0,-7.481071923686386,1.8714493659287958,0.0,0.0,-2.2619735758103463,0.0,0.0,0.0,0.0,0.0,0.0
image_01539.png,1,"[0, 0, 0, 0, 0, 0]",1539,0.0,11.01344958059697,1.4769364863296652,0.0,0.0,8.41411285071676,0.0,0.0,0.0,0.0,0.0,0.0
image_01540.png,1,"[0, 0, 0, 0, 0, 0]",1540,0.0,-10.812548850296793,-0.4716780929029425,0.0,0.0,5.133470154503193,0.0,0.0,0.0,0.0,0.0,0.0
image_01541.png,1,"[0, 0, 0, 0, 0, 0]",1541,0.0,3.3464883548140634,-0.45936802981819636,0.0,0.0,-8.470835367856463,0.0,0.0,0.0,0.0,0.0,0.0
image_01542.png,1,"[0, 0, 0, 0, 0, 0]",1542,0.0,5.8069608555270875,2.4622684118843523,0.0,0.0,-9.572679041168712,0.0,0.0,0.0,0.0,0.0,0.0
image_01543.png,1,"[0, 0, 0, 0, 0, 0]",1543,0.0,6.472151691521134,-1.6811811702739372,0.0,0.0,-1.3917389668258544,0.0,0.0,0.0,0.0,0.0,0.0
image_01544.png,1,"[0, 0, 0, 0, 0, 0]",1544,0.0,2.1444160884164845,0.5041164453830791,0.0,0.0,8.231881055437386,0.0,0.0,0.0,0.0,0.0,0.0
image_01545.png,1,"[0, 0, 0, 0, 0, 0]",1545,0.0,9.068892819431007,4.146051042251328,0.0,0.0,1.1066387179780766,0.0,0.0,0.0,0.0,0.0,0.0
image_01546.png,1,"[0, 0, 0, 0, 0, 0]",1546,0.0,-3.9185682338318344,0.3970123736404778,0.0,0.0,-11.342330998501797,0.0,0.0,0.0,0.0,0.0,0.0
image_01547.png,1,"[0, 0, 0, 0, 0, 0]",1547,0.0,-1.0957825132797723,4.124119134455335,0.0,0.0,-8.17670699766017,0.0,0.0,0.0,0.0,0.0,0.0
image_01548.png,1,"[0, 0, 0, 0, 0, 0]",1548,0.0,13.660915257936189,0.9292395423859658,0.0,0.0,-8.532856152716843,0.0,0.0,0.0,0.0,0.0,0.0
image_01549.png,1,"[0, 0, 0, 0, 0, 0]",1549,0.0,-7.6334011340356795,5.070578238867816,0.0,0.0,-8.083817966201778,0.0,0.0,0.0,0.0,0.0,0.0
image_01550.png,1,"[0, 0, 0, 0, 0, 0]",1550,0.0,-10.233806092849449,-1.6863521274682176,0.0,0.0,-1.9703060513496289,0.0,0.0,0.0,0.0,0.0,0.0
image_01551.png,1,"[0, 0, 0, 0, 0, 0]",1551,0.0,1.078108010844467,3.2933435214291764,0.0,0.0,-2.1368345302203777,0.0,0.0,0.0,0.0,0.0,0.0
image_01552.png,1,"[0, 0, 0, 0, 0, 0]",1552,0.0,4.482451170654571,-0.03868875940045724,0.0,0.0,-1.5172120489399645,0.0,0.0,0.0,0.0,0.0,0.0
image_01553.png,1,"[0, 0, 0, 0, 0, 0]",1553,0.0,-11.929058867557771,4.917182084611732,0.0,0.0,-0.6468143680944028,0.0,0.0,0.0,0.0,0.0,0.0
image_01554.png,1,"[0, 0, 0, 0, 0, 0]",1554,0.0,-8.083294140846107,-1.432866668491492,0.0,0.0,4.72957175259941,0.0,0.0,0.0,0.0,0.0,0.0
image_01555.png,1,"[0, 0, 0, 0, 0, 0]",1555,0.0,1.1083614717256296,2.957989737269564,0.0,0.0,-1.7785449150105768,0.0,0.0,0.0,0.0,0.0,0.0
image_01556.png,1,"[0, 0, 0, 0, 0, 0]",1556,0.0,7.9655324433724815,5.232235329651739,0.0,0.0,1.756460575676559,0.0,0.0,0.0,0.0,0.0,0.0
image_01557.png,1,"[0, 0, 0, 0, 0, 0]",1557,0.0,-9.45653114457231,1.468842462014286,0.0,0.0,11.050442423978653,0.0,0.0,0.0,0.0,0.0,0.0
image_01558.png,1,"[0, 0, 0, 0, 0, 0]",1558,0.0,-8.048722436886763,-1.3831606382621027,0.0,0.0,-5.509716781078238,0.0,0.0,0.0,0.0,0.0,0.0
image_01559.png,1,"[0, 0, 0, 0, 0, 0]",1559,0.0,-10.307101857622328,4.898554091333799,0.0,0.0,-12.516928046241745,0.0,0.0,0.0,0.0,0.0,0.0
image_01560.png,1,"[0, 0, 0, 0, 0, 0]",1560,0.0,8.667378213800802,0.5828408748140608,0.0,0.0,-4.308010657969912,0.0,0.0,0.0,0.0,0.0,0.0
image_01561.png,1,"[0, 0, 0, 0, 0, 0]",1561,0.0,-0.7211062066853557,0.26073815159330005,0.0,0.0,-1.729715391367677,0.0,0.0,0.0,0.0,0.0,0.0
image_01562.png,1,"[0, 0, 0, 0, 0, 0]",1562,0.0,10.075261137544985,0.6786040840646659,0.0,0.0,0.9183836216042439,0.0,0.0,0.0,0.0,0.0,0.0
image_01563.png,1,"[0, 0, 0, 0, 0, 0]",1563,0.0,11.444942607274818,-0.8542588955785184,0.0,0.0,12.305614630575603,0.0,0.0,0.0,0.0,0.0,0.0
image_01564.png,1,"[0, 0, 0, 0, 0, 0]",1564,0.0,4.37670510226846,0.9677795685016752,0.0,0.0,12.806195860970266,0.0,0.0,0.0,0.0,0.0,0.0
image_01565.png,1,"[0, 0, 0, 0, 0, 0]",1565,0.0,-12.176791098873025,4.332331606857972,0.0,0.0,-18.30742288456731,0.0,0.0,0.0,0.0,0.0,0.0
image_01566.png,1,"[0, 0, 0, 0, 0, 0]",1566,0.0,5.7043828708811475,-0.7001097679503725,0.0,0.0,12.563484073442119,0.0,0.0,0.0,0.0,0.0,0.0
image_01567.png,1,"[0, 0, 0, 0, 0, 0]",1567,0.0,10.51752882445335,1.0572808198335926,0.0,0.0,-10.360555859493125,0.0,0.0,0.0,0.0,0.0,0.0
image_01568.png,1,"[0, 0, 0, 0, 0, 0]",1568,0.0,3.961590282642881,5.4782265736639335,0.0,0.0,4.437136140001439,0.0,0.0,0.0,0.0,0.0,0.0
image_01569.png,1,"[0, 0, 0, 0, 0, 0]",1569,0.0,6.71373800272859,1.1816137925803702,0.0,0.0,1.9270644551175304,0.0,0.0,0.0,0.0,0.0,0.0
image_01570.png,1,"[0, 0, 0, 0, 0, 0]",1570,0.0,-7.494200355243521,-0.45007287492876236,0.0,0.0,-6.537504295754547,0.0,0.0,0.0,0.0,0.0,0.0
image_01571.png,1,"[0, 0, 0, 0, 0, 0]",1571,0.0,4.86669427866908,3.7765242764930047,0.0,0.0,-9.663287076241778,0.0,0.0,0.0,0.0,0.0,0.0
image_01572.png,1,"[0, 0, 0, 0, 0, 0]",1572,0.0,0.45359306264411714,2.9527996586983054,0.0,0.0,-2.102307955320089,0.0,0.0,0.0,0.0,0.0,0.0
image_01573.png,1,"[0, 0, 0, 0, 0, 0]",1573,0.0,-13.111695724370108,5.498710160877091,0.0,0.0,-0.2731813680720216,0.0,0.0,0.0,0.0,0.0,0.0
image_01574.png,1,"[0, 0, 0, 0, 0, 0]",1574,0.0,-9.865957913106229,-1.5455237964619735,0.0,0.0,-8.621911767868365,0.0,0.0,0.0,0.0,0.0,0.0
image_01575.png,1,"[0, 0, 0, 0, 0, 0]",1575,0.0,-1.9097666625781784,3.8353603231804447,0.0,0.0,6.0923327695762435,0.0,0.0,0.0,0.0,0.0,0.0
image_01576.png,1,"[0, 0, 0, 0, 0, 0]",1576,0.0,2.688729764713969,2.5963770721330635,0.0,0.0,4.20370430307731,0.0,0.0,0.0,0.0,0.0,0.0
image_01577.png,1,"[0, 0, 0, 0, 0, 0]",1577,0.0,13.16595784417315,2.5822749518872588,0.0,0.0,0.2545735701457142,0.0,0.0,0.0,0.0,0.0,0.0
image_01578.png,1,"[0, 0, 0, 0, 0, 0]",1578,0.0,0.5155275467503913,2.5006710289215253,0.0,0.0,1.685298870645719,0.0,0.0,0.0,0.0,0.0,0.0
image_01579.png,1,"[0, 0, 0, 0, 0, 0]",1579,0.0,3.632112455652795,4.974390349058903,0.0,0.0,-6.267394659899207,0.0,0.0,0.0,0.0,0.0,0.0
image_01580.png,1,"[0, 0, 0, 0, 0, 0]",1580,0.0,-6.897742875037608,1.951731875204775,0.0,0.0,12.322136965177476,0.0,0.0,0.0,0.0,0.0,0.0
image_01581.png,1,"[0, 0, 0, 0, 0, 0]",1581,0.0,-13.968528256007431,3.0142140519647063,0.0,0.0,-13.458730103644044,0.0,0.0,0.0,0.0,0.0,0.0
image_01582.png,1,"[0, 0, 0, 0, 0, 0]",1582,0.0,8.41581520560176,-0.5958440310213857,0.0,0.0,-4.911851087086855,0.0,0.0,0.0,0.0,0.0,0.0
image_01583.png,1,"[0, 0, 0, 0, 0, 0]",1583,0.0,-0.39048499871732645,-0.7482347296667817,0.0,0.0,-7.663289107981605,0.0,0.0,0.0,0.0,0.0,0.0
image_01584.png,1,"[0, 0, 0, 0, 0, 0]",1584,0.0,7.0390100169336876,0.9955356781230225,0.0,0.0,13.723127884252108,0.0,0.0,0.0,0.0,0.0,0.0
image_01585.png,1,"[0, 0, 0, 0, 0, 0]",1585,0.0,-10.024761058581959,1.581749626176657,0.0,0.0,-6.431434806538705,0.0,0.0,0.0,0.0,0.0,0.0
image_01586.png,1,"[0, 0, 0, 0, 0, 0]",1586,0.0,-6.317121972123942,1.053050977216821,0.0,0.0,-0.03282394076561183,0.0,0.0,0.0,0.0,0.0,0.0
image_01587.png,1,"[0, 0, 0, 0, 0, 0]",1587,0.0,-3.8190333253207385,-1.4783028213918321,0.0,0.0,0.16003718528428731,0.0,0.0,0.0,0.0,0.0,0.0
image_01588.png,1,"[0, 0, 0, 0, 0, 0]",1588,0.0,-13.854278258140823,-1.3255230545329746,0.0,0.0,-3.8609346744785418,0.0,0.0,0.0,0.0,0.0,0.0
image_01589.png,1,"[0, 0, 0, 0, 0, 0]",1589,0.0,-8.419258662763966,3.3315864436169083,0.0,0.0,-10.744134807510491,0.0,0.0,0.0,0.0,0.0,0.0
image_01590.png,1,"[0, 0, 0, 0, 0, 0]",1590,0.0,-10.825191677433992,2.175075110018448,0.0,0.0,-2.8465713964323878,0.0,0.0,0.0,0.0,0.0,0.0
image_01591.png,1,"[0, 0, 0, 0, 0, 0]",1591,0.0,10.141669854748926,-0.9438559767355976,0.0,0.0,4.270903124127121,0.0,0.0,0.0,0.0,0.0,0.0
image_01592.png,1,"[0, 0, 0, 0, 0, 0]",1592,0.0,12.995140137585778,0.36498885992785457,0.0,0.0,-10.234466830919196,0.0,0.0,0.0,0.0,0.0,0.0
image_01593.png,1,"[0, 0, 0, 0, 0, 0]",1593,0.0,13.033433504413964,4.142211628431816,0.0,0.0,9.451833297340688,0.0,0.0,0.0,0.0,0.0,0.0
image_01594.png,1,"[0, 0, 0, 0, 0, 0]",1594,0.0,-2.92127670617775,5.004900984210249,0.0,0.0,8.586913619001827,0.0,0.0,0.0,0.0,0.0,0.0
image_01595.png,1,"[0, 0, 0, 0, 0, 0]",1595,0.0,-8.833364674573488,4.259633371283214,0.0,0.0,-0.5014643669865226,0.0,0.0,0.0,0.0,0.0,0.0
image_01596.png,1,"[0, 0, 0, 0, 0, 0]",1596,0.0,10.682445322833203,3.247430671136862,0.0,0.0,11.120678245977361,0.0,0.0,0.0,0.0,0.0,0.0
image_01597.png,1,"[0, 0, 0, 0, 0, 0]",1597,0.0,11.55351287919715,4.71395761533158,0.0,0.0,16.869830154975507,0.0,0.0,0.0,0.0,0.0,0.0
image_01598.png,1,"[0, 0, 0, 0, 0, 0]",1598,0.0,6.027648229696126,1.4256093376998695,0.0,0.0,5.733659905903852,0.0,0.0,0.0,0.0,0.0,0.0
image_01599.png,1,"[0, 0, 0, 0, 0, 0]",1599,0.0,1.9437106380903515,-0.1960590744241688,0.0,0.0,-0.6953325130864836,0.0,0.0,0.0,0.0,0.0,0.0
image_01600.png,1,"[0, 0, 0, 0, 0, 0]",1600,0.0,5.302702378101223,2.9008228714711084,0.0,0.0,2.876799603035275,0.0,0.0,0.0,0.0,0.0,0.0
image_01601.png,1,"[0, 0, 0, 0, 0, 0]",1601,0.0,-9.236614869349097,2.7930180217021254,0.0,0.0,-4.617556620239744,0.0,0.0,0.0,0.0,0.0,0.0
image_01602.png,1,"[0, 0, 0, 0, 0, 0]",1602,0.0,-12.86758761711532,5.478351354761356,0.0,0.0,11.714308926402536,0.0,0.0,0.0,0.0,0.0,0.0
image_01603.png,1,"[0, 0, 0, 0, 0, 0]",1603,0.0,-12.46305273304516,0.7290842570479628,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
image_01604.png,1,"[0, 0, 0, 0, 0, 0]",1604,0.0,-3.436003155092294,0.28066032525826223,0.0,0.0,-7.094804994711562,0.0,0.0,0.0,0.0,0.0,0.0
image_01605.png,1,"[0, 0, 0, 0, 0, 0]",1605,0.0,1.4019497320006096,1.3458301291459582,0.0,0.0,-7.5209094025563905,0.0,0.0,0.0,0.0,0.0,0.0
image_01606.png,1,"[0, 0, 0, 0, 0, 0]",1606,0.0,12.408700972035248,1.682099367542968,0.0,0.0,13.340247199159515,0.0,0.0,0.0,0.0,0.0,0.0
image_01607.png,1,"[0, 0, 0, 0, 0, 0]",1607,0.0,-7.296249480921773,5.472276844328516,0.0,0.0,4.181689756922474,0.0,0.0,0.0,0.0,0.0,0.0
image_01608.png,1,"[0, 0, 0, 0, 0, 0]",1608,0.0,10.20665950019908,2.5172998313778994,0.0,0.0,-2.7024897739168074,0.0,0.0,0.0,0.0,0.0,0.0
image_01609.png,1,"[0, 0, 0, 0, 0, 0]",1609,0.0,-8.519040097019243,1.3857574410845537,0.0,0.0,1.621145951643159,0.0,0.0,0.0,0.0,0.0,0.0
image_01610.png,1,"[0, 0, 0, 0, 0, 0]",1610,0.0,-9.042245988163302,5.124626717183926,0.0,0.0,4.066018211343466,0.0,0.0,0.0,0.0,0.0,0.0
image_01611.png,1,"[0, 0, 0, 0, 0, 0]",1611,0.0,-3.0781268673327276,-1.6408007488703031,0.0,0.0,5.344814531310066,0.0,0.0,0.0,0.0,0.0,0.0
image_01612.png,1,"[0, 0, 0, 0, 0, 0]",1612,0.0,6.705175783608617,5.261642908102333,0.0,0.0,6.1057875657180025,0.0,0.0,0.0,0.0,0.0,0.0
image_01613.png,1,"[0, 0, 0, 0, 0, 0]",1613,0.0,5.370311736177442,2.109306575013804,0.0,0.0,-2.6037914236159487,0.0,0.0,0.0,0.0,0.0,0.0
image_01614.png,1,"[0, 0, 0, 0, 0, 0]",1614,0.0,4.116726808560728,4.536970905211764,0.0,0.0,4.042244283680331,0.0,0.0,0.0,0.0,0.0,0.0
image_01615.png,1,"[0, 0, 0, 0, 0, 0]",1615,0.0,1.0432620006863829,3.4830195439146117,0.0,0.0,-5.935117249316845,0.0,0.0,0.0,0.0,0.0,0.0
image_01616.png,1,"[0, 0, 0, 0, 0, 0]",1616,0.0,-13.41153299259068,2.9225957738442263,0.0,0.0,-1.1411870804752513,0.0,0.0,0.0,0.0,0.0,0.0
image_01617.png,1,"[0, 0, 0, 0, 0, 0]",1617,0.0,7.580743749283876,-0.14415825710433428,0.0,0.0,-3.7628579252823595,0.0,0.0,0.0,0.0,0.0,0.0
image_01618.png,1,"[0, 0, 0, 0, 0, 0]",1618,0.0,-11.850917913617252,3.623138359995803,0.0,0.0,0.4933130516351839,0.0,0.0,0.0,0.0,0.0,0.0
image_01619.png,1,"[0, 0, 0, 0, 0, 0]",1619,0.0,5.48542201515297,-1.2130766141718219,0.0,0.0,-6.431261273497043,0.0,0.0,0.0,0.0,0.0,0.0
image_01620.png,1,"[0, 0, 0, 0, 0, 0]",1620,0.0,-11.353187445427423,-0.2563473149828326,0.0,0.0,16.371433340535614,0.0,0.0,0.0,0.0,0.0,0.0
image_01621.png,1,"[0, 0, 0, 0, 0, 0]",1621,0.0,3.538780394575703,2.5812636322239824,0.0,0.0,-1.405176317369781,0.0,0.0,0.0,0.0,0.0,0.0
image_01622.png,1,"[0, 0, 0, 0, 0, 0]",1622,0.0,-0.4835828987451549,1.526849095771503,0.0,0.0,-0.011733515975939326,0.0,0.0,0.0,0.0,0.0,0.0
image_01623.png,1,"[0, 0, 0, 0, 0, 0]",1623,0.0,7.051752713365929,-0.6325876129230057,0.0,0.0,1.7875581539709253,0.0,0.0,0.0,0.0,0.0,0.0
image_01624.png,1,"[0, 0, 0, 0, 0, 0]",1624,0.0,-11.217465342583807,-0.18578574358373356,0.0,0.0,7.89634837020378,0.0,0.0,0.0,0.0,0.0,0.0
image_01625.png,1,"[0, 0, 0, 0, 0, 0]",1625,0.0,9.698999186055204,1.3870724255299574,0.0,0.0,5.11049830965367,0.0,0.0,0.0,0.0,0.0,0.0
image_01626.png,1,"[0, 0, 0, 0, 0, 0]",1626,0.0,-8.130696462566846,2.3680192704805103,0.0,0.0,5.436185781196511,0.0,0.0,0.0,0.0,0.0,0.0
image_01627.png,1,"[0, 0, 0, 0, 0, 0]",1627,0.0,6.496513515173383,0.7687592896184885,0.0,0.0,13.282695613124195,0.0,0.0,0.0,0.0,0.0,0.0
image_01628.png,1,"[0, 0, 0, 0, 0, 0]",1628,0.0,5.491334977101829,1.0252626466754884,0.0,0.0,-6.318192397978371,0.0,0.0,0.0,0.0,0.0,0.0
image_01629.png,1,"[0, 0, 0, 0, 0, 0]",1629,0.0,-2.7766415202201813,1.4755130182952056,0.0,0.0,6.971172697565794,0.0,0.0,0.0,0.0,0.0,0.0
image_01630.png,1,"[0, 0, 0, 0, 0, 0]",1630,0.0,4.4057693506025615,1.978021446540839,0.0,0.0,2.5662186292299016,0.0,0.0,0.0,0.0,0.0,0.0
image_01631.png,1,"[0, 0, 0, 0, 0, 0]",1631,0.0,7.64363882205263,-0.353902944495345,0.0,0.0,6.21251718435954,0.0,0.0,0.0,0.0,0.0,0.0
image_01632.png,1,"[0, 0, 0, 0, 0, 0]",1632,0.0,4.338348433769156,1.349779351378177,0.0,0.0,3.509442376189,0.0,0.0,0.0,0.0,0.0,0.0
image_01633.png,1,"[0, 0, 0, 0, 0, 0]",1633,0.0,3.4909452485744055,0.9394976898879261,0.0,0.0,-2.5685834103915903,0.0,0.0,0.0,0.0,0.0,0.0
image_01634.png,1,"[0, 0, 0, 0, 0, 0]",1634,0.0,-5.6086088784309425,1.3355626366420421,0.0,0.0,2.188855302218917,0.0,0.0,0.0,0.0,0.0,0.0
image_01635.png,1,"[0, 0, 0, 0, 0, 0]",1635,0.0,1.0037402322540743,4.575722033866747,0.0,0.0,-10.926426152508538,0.0,0.0,0.0,0.0,0.0,0.0
image_01636.png,1,"[0, 0, 0, 0, 0, 0]",1636,0.0,6.017981184291052,1.326311070582706,0.0,0.0,-1.0155712803507173,0.0,0.0,0.0,0.0,0.0,0.0
image_01637.png,1,"[0, 0, 0, 0, 0, 0]",1637,0.0,-13.603630805563938,4.523982485574349,0.0,0.0,-5.179576923606632,0.0,0.0,0.0,0.0,0.0,0.0
image_01638.png,1,"[0, 0, 0, 0, 0, 0]",1638,0.0,-9.488980590354714,0.47813495385238003,0.0,0.0,-12.581765359634572,0.0,0.0,0.0,0.0,0.0,0.0
image_01639.png,1,"[0, 0, 0, 0, 0, 0]",1639,0.0,-10.008851660949858,0.13880156217010686,0.0,0.0,6.184171164839884,0.0,0.0,0.0,0.0,0.0,0.0
image_01640.png,1,"[0, 0, 0, 0, 0, 0]",1640,0.0,4.178159239508588,0.2501253406092978,0.0,0.0,-8.022108192132542,0.0,0.0,0.0,0.0,0.0,0.0
image_01641.png,1,"[0, 0, 0, 0, 0, 0]",1641,0.0,3.7528075554084666,-0.6143017058745381,0.0,0.0,-4.046443431445256,0.0,0.0,0.0,0.0,0.0,0.0
image_01642.png,1,"[0, 0, 0, 0, 0, 0]",1642,0.0,11.245802603192743,2.6533165851300105,0.0,0.0,3.4694663432264927,0.0,0.0,0.0,0.0,0.0,0.0
image_01643.png,1,"[0, 0, 0, 0, 0, 0]",1643,0.0,-9.451163328789164,-1.6776215861353654,0.0,0.0,-3.806344386098769,0.0,0.0,0.0,0.0,0.0,0.0
image_01644.png,1,"[0, 0, 0, 0, 0, 0]",1644,0.0,1.9033871302838463,2.342290383358262,0.0,0.0,-14.434882204802102,0.0,0.0,0.0,0.0,0.0,0.0
image_01645.png,1,"[0, 0, 0, 0, 0, 0]",1645,0.0,10.713494422936115,-0.8301490823413951,0.0,0.0,11.081311831191949,0.0,0.0,0.0,0.0,0.0,0.0
image_01646.png,1,"[0, 0, 0, 0, 0, 0]",1646,0.0,2.896348521466507,-1.9829853126369295,0.0,0.0,1.6763312453140717,0.0,0.0,0.0,0.0,0.0,0.0
image_01647.png,1,"[0, 0, 0, 0, 0, 0]",1647,0.0,-1.6202819422524755,5.404145447482275,0.0,0.0,14.762357591153128,0.0,0.0,0.0,0.0,0.0,0.0
image_01648.png,1,"[0, 0, 0, 0, 0, 0]",1648,0.0,10.165889128253255,3.8678309926536016,0.0,0.0,-1.3902383428854976,0.0,0.0,0.0,0.0,0.0,0.0
image_01649.png,1,"[0, 0, 0, 0, 0, 0]",1649,0.0,6.214689184602207,5.182008020048027,0.0,0.0,2.4931078315448554,0.0,0.0,0.0,0.0,0.0,0.0
image_01650.png,1,"[0, 0, 0, 0, 0, 0]",1650,0.0,8.273133422979825,-0.24983533944781477,0.0,0.0,-7.378886946719688,0.0,0.0,0.0,0.0,0.0,0.0
image_01651.png,1,"[0, 0, 0, 0, 0, 0]",1651,0.0,-13.555599801025409,-1.0545600885218476,0.0,0.0,-5.6924302370123065,0.0,0.0,0.0,0.0,0.0,0.0
image_01652.png,1,"[0, 0, 0, 0, 0, 0]",1652,0.0,5.182051724295398,3.0008389249964633,0.0,0.0,5.414317083259303,0.0,0.0,0.0,0.0,0.0,0.0
image_01653.png,1,"[0, 0, 0, 0, 0, 0]",1653,0.0,-5.678514859400792,2.4763129588857415,0.0,0.0,2.7910241670211824,0.0,0.0,0.0,0.0,0.0,0.0
image_01654.png,1,"[0, 0, 0, 0, 0, 0]",1654,0.0,8.767629448782543,3.3152597789467944,0.0,0.0,-8.576300465858848,0.0,0.0,0.0,0.0,0.0,0.0
image_01655.png,1,"[0, 0, 0, 0, 0, 0]",1655,0.0,10.232409016723459,0.0027816848751478496,0.0,0.0,1.0612505864709048,0.0,0.0,0.0,0.0,0.0,0.0
image_01656.png,1,"[0, 0, 0, 0, 0, 0]",1656,0.0,-3.621879645229427,1.1677886281028504,0.0,0.0,-3.0852631746325296,0.0,0.0,0.0,0.0,0.0,0.0
image_01657.png,1,"[0, 0, 0, 0, 0, 0]",1657,0.0,0.5621674384790012,-1.0295895087007283,0.0,0.0,-7.173309674572566,0.0,0.0,0.0,0.0,0.0,0.0
image_01658.png,1,"[0, 0, 0, 0, 0, 0]",1658,0.0,-1.8783843282107853,-0.723748260976826,0.0,0.0,5.19233044807158,0.0,0.0,0.0,0.0,0.0,0.0
image_01659.png,1,"[0, 0, 0, 0, 0, 0]",1659,0.0,0.45727654513089533,-0.012530836080114183,0.0,0.0,2.5540834348429984,0.0,0.0,0.0,0.0,0.0,0.0
image_01660.png,1,"[0, 0, 0, 0, 0, 0]",1660,0.0,2.585495048703848,5.465403286264656,0.0,0.0,3.223062432504185,0.0,0.0,0.0,0.0,0.0,0.0
image_01661.png,1,"[0, 0, 0, 0, 0, 0]",1661,0.0,2.1262033029086496,-0.020072236939041144,0.0,0.0,-4.832678563992623,0.0,0.0,0.0,0.0,0.0,0.0
image_01662.png,1,"[0, 0, 0, 0, 0, 0]",1662,0.0,-5.966004129667908,-1.883807633088428,0.0,0.0,-7.163296499610588,0.0,0.0,0.0,0.0,0.0,0.0
image_01663.png,1,"[0, 0, 0, 0, 0, 0]",1663,0.0,2.962869104406124,2.623292968867598,0.0,0.0,3.386872036151947,0.0,0.0,0.0,0.0,0.0,0.0
image_01664.png,1,"[0, 0, 0, 0, 0, 0]",1664,0.0,-12.211910750342895,2.6704714622613093,0.0,0.0,-6.633021328049781,0.0,0.0,0.0,0.0,0.0,0.0
